[
  [
    {
      win: 'LOSS',
      level: 22,
      kills: 2,
      assists: 8,
      takedowns: 10,
      deaths: 3,
      highest_kill_streak: 4,
      hero_damage: 43899,
      siege_damage: 135448,
      structure_damage: 24078,
      minion_damage: 98321,
      creep_damage: 27790,
      summon_damage: 6729,
      time_cc_enemy_heroes: 296,
      healing: 0,
      self_healing: 17361,
      damage_taken: 106712,
      experience_contribution: 18054,
      town_kills: 4,
      time_spent_dead: 73,
      merc_camp_captures: 8,
      watch_tower_captures: 0,
      meta_experience: 101431,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 2,
      vengeance: 0,
      outnumbered_deaths: 1,
      teamfight_escapes: 1,
      teamfight_healing: 0,
      teamfight_damage_taken: 73525,
      teamfight_hero_damage: 25548,
      multikill: 2,
      physical_damage: 132898,
      spell_damage: 76468,
      regen_globes: 44,
      first_to_ten: null
    },
    {
      id: 5,
      game_map: 'Volskaya Foundry',
      opponent: undefined,
      win: 'LOSS',
      level: 22,
      kills: 4,
      assists: 8,
      takedowns: 12,
      deaths: 3,
      highest_kill_streak: 8,
      hero_damage: 53254,
      siege_damage: 84169,
      structure_damage: 4575,
      minion_damage: 72207,
      creep_damage: 32633,
      summon_damage: 5890,
      time_cc_enemy_heroes: 154,
      healing: 0,
      self_healing: 9851,
      damage_taken: 38491,
      experience_contribution: 15341,
      town_kills: 2,
      time_spent_dead: 151,
      merc_camp_captures: 8,
      watch_tower_captures: 0,
      meta_experience: 101431,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 0,
      outnumbered_deaths: 1,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 27059,
      teamfight_hero_damage: 37812,
      multikill: 2,
      physical_damage: 30728,
      spell_damage: 142611,
      regen_globes: 39,
      first_to_ten: null
    },
    {
      id: 5,
      game_map: 'Volskaya Foundry',
      opponent: undefined,
      win: 'LOSS',
      level: 22,
      kills: 3,
      assists: 8,
      takedowns: 11,
      deaths: 1,
      highest_kill_streak: 11,
      hero_damage: 51134,
      siege_damage: 132751,
      structure_damage: 36193,
      minion_damage: 83649,
      creep_damage: 22324,
      summon_damage: 8335,
      time_cc_enemy_heroes: 194,
      healing: 0,
      self_healing: 28791,
      damage_taken: 29212,
      experience_contribution: 12081,
      town_kills: 4,
      time_spent_dead: 65,
      merc_camp_captures: 7,
      watch_tower_captures: 0,
      meta_experience: 101431,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 0,
      outnumbered_deaths: 1,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 13555,
      teamfight_hero_damage: 20616,
      multikill: 2,
      physical_damage: 76775,
      spell_damage: 135319,
      regen_globes: 41,
      first_to_ten: null
    }
  ],
  [
    {
      id: 6,
      game_map: 'Infernal Shrines',
      opponent: undefined,
      win: 'WIN',
      level: 14,
      kills: 1,
      assists: 4,
      takedowns: 5,
      deaths: 1,
      highest_kill_streak: 4,
      hero_damage: 19916,
      siege_damage: 54964,
      structure_damage: 14657,
      minion_damage: 38622,
      creep_damage: 5772,
      summon_damage: 0,
      time_cc_enemy_heroes: 0,
      healing: 0,
      self_healing: 41,
      damage_taken: 13862,
      experience_contribution: 8084,
      town_kills: 2,
      time_spent_dead: 20,
      merc_camp_captures: 1,
      watch_tower_captures: 0,
      meta_experience: 43311,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 0,
      outnumbered_deaths: 0,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 6193,
      teamfight_hero_damage: 12192,
      multikill: 1,
      physical_damage: 38148,
      spell_damage: 42001,
      regen_globes: 23,
      first_to_ten: null
    },
    {
      id: 6,
      game_map: 'Infernal Shrines',
      opponent: undefined,
      win: 'WIN',
      level: 14,
      kills: 3,
      assists: 3,
      takedowns: 6,
      deaths: 2,
      highest_kill_streak: 5,
      hero_damage: 19123,
      siege_damage: 14834,
      structure_damage: 5432,
      minion_damage: 8223,
      creep_damage: 20594,
      summon_damage: 0,
      time_cc_enemy_heroes: 0,
      healing: 38330,
      self_healing: 0,
      damage_taken: 26009,
      experience_contribution: 3744,
      town_kills: 1,
      time_spent_dead: 43,
      merc_camp_captures: 4,
      watch_tower_captures: 0,
      meta_experience: 43311,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 0,
      outnumbered_deaths: 2,
      teamfight_escapes: 0,
      teamfight_healing: 7380,
      teamfight_damage_taken: 17651,
      teamfight_hero_damage: 15239,
      multikill: 1,
      physical_damage: 50721,
      spell_damage: 5146,
      regen_globes: 20,
      first_to_ten: null
    },
    {
      id: 6,
      game_map: 'Infernal Shrines',
      opponent: undefined,
      win: 'WIN',
      level: 14,
      kills: 1,
      assists: 2,
      takedowns: 3,
      deaths: 2,
      highest_kill_streak: 2,
      hero_damage: 14901,
      siege_damage: 56996,
      structure_damage: 1322,
      minion_damage: 45834,
      creep_damage: 18748,
      summon_damage: 0,
      time_cc_enemy_heroes: 10,
      healing: 0,
      self_healing: 1861,
      damage_taken: 36384,
      experience_contribution: 8539,
      town_kills: 0,
      time_spent_dead: 20,
      merc_camp_captures: 2,
      watch_tower_captures: 0,
      meta_experience: 43311,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 2,
      vengeance: 0,
      outnumbered_deaths: 0,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 25618,
      teamfight_hero_damage: 10317,
      multikill: 0,
      physical_damage: 70603,
      spell_damage: 18823,
      regen_globes: 20,
      first_to_ten: null
    },
    {
      id: 6,
      game_map: 'Infernal Shrines',
      opponent: undefined,
      win: 'WIN',
      level: 14,
      kills: 1,
      assists: 5,
      takedowns: 6,
      deaths: 1,
      highest_kill_streak: 5,
      hero_damage: 28117,
      siege_damage: 41536,
      structure_damage: 15900,
      minion_damage: 25100,
      creep_damage: 15455,
      summon_damage: 0,
      time_cc_enemy_heroes: 135,
      healing: 0,
      self_healing: 4195,
      damage_taken: 14889,
      experience_contribution: 4748,
      town_kills: 1,
      time_spent_dead: 20,
      merc_camp_captures: 3,
      watch_tower_captures: 0,
      meta_experience: 43311,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 0,
      outnumbered_deaths: 0,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 8115,
      teamfight_hero_damage: 18458,
      multikill: 1,
      physical_damage: 18389,
      spell_damage: 66204,
      regen_globes: 21,
      first_to_ten: null
    },
    {
      id: 6,
      game_map: 'Infernal Shrines',
      opponent: undefined,
      win: 'WIN',
      level: 14,
      kills: 0,
      assists: 6,
      takedowns: 6,
      deaths: 0,
      highest_kill_streak: 6,
      hero_damage: 19758,
      siege_damage: 19850,
      structure_damage: 5273,
      minion_damage: 11839,
      creep_damage: 13803,
      summon_damage: 0,
      time_cc_enemy_heroes: 159,
      healing: 0,
      self_healing: 12109,
      damage_taken: 37189,
      experience_contribution: 3298,
      town_kills: 1,
      time_spent_dead: 0,
      merc_camp_captures: 3,
      watch_tower_captures: 0,
      meta_experience: 43311,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 20,
      stunning_enemies: 20,
      clutch_heals: 0,
      escapes: 1,
      vengeance: 0,
      outnumbered_deaths: 0,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 28790,
      teamfight_hero_damage: 15866,
      multikill: 1,
      physical_damage: 24484,
      spell_damage: 28927,
      regen_globes: 21,
      first_to_ten: null
    }
  ],
  [
    {
      id: 7,
      game_map: 'Battlefield of Eternity',
      opponent: undefined,
      win: 'WIN',
      level: 21,
      kills: 3,
      assists: 6,
      takedowns: 9,
      deaths: 3,
      highest_kill_streak: 8,
      hero_damage: 25376,
      siege_damage: 45681,
      structure_damage: 9331,
      minion_damage: 31324,
      creep_damage: 43664,
      summon_damage: 0,
      time_cc_enemy_heroes: 2940,
      healing: 61681,
      self_healing: 2248,
      damage_taken: 52421,
      experience_contribution: 11020,
      town_kills: 3,
      time_spent_dead: 156,
      merc_camp_captures: 8,
      watch_tower_captures: 0,
      meta_experience: 83672,
      protection_allies: 4270,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 0,
      outnumbered_deaths: 0,
      teamfight_escapes: 0,
      teamfight_healing: 13003,
      teamfight_damage_taken: 38044,
      teamfight_hero_damage: 16895,
      multikill: 2,
      physical_damage: 57808,
      spell_damage: 57493,
      regen_globes: 36,
      first_to_ten: null
    },
    {
      id: 7,
      game_map: 'Battlefield of Eternity',
      opponent: undefined,
      win: 'WIN',
      level: 21,
      kills: 0,
      assists: 10,
      takedowns: 10,
      deaths: 2,
      highest_kill_streak: 7,
      hero_damage: 43100,
      siege_damage: 33684,
      structure_damage: 15125,
      minion_damage: 17799,
      creep_damage: 57146,
      summon_damage: 0,
      time_cc_enemy_heroes: 78,
      healing: 0,
      self_healing: 35695,
      damage_taken: 66990,
      experience_contribution: 13425,
      town_kills: 3,
      time_spent_dead: 52,
      merc_camp_captures: 8,
      watch_tower_captures: 0,
      meta_experience: 83672,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 1,
      vengeance: 0,
      outnumbered_deaths: 1,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 45998,
      teamfight_hero_damage: 23596,
      multikill: 2,
      physical_damage: 65290,
      spell_damage: 61987,
      regen_globes: 38,
      first_to_ten: null
    },
    {
      id: 7,
      game_map: 'Battlefield of Eternity',
      opponent: undefined,
      win: 'WIN',
      level: 21,
      kills: 1,
      assists: 8,
      takedowns: 9,
      deaths: 3,
      highest_kill_streak: 7,
      hero_damage: 34388,
      siege_damage: 71880,
      structure_damage: 8367,
      minion_damage: 58076,
      creep_damage: 7337,
      summon_damage: 0,
      time_cc_enemy_heroes: 83,
      healing: 2429,
      self_healing: 32199,
      damage_taken: 91869,
      experience_contribution: 12333,
      town_kills: 3,
      time_spent_dead: 85,
      merc_camp_captures: 3,
      watch_tower_captures: 0,
      meta_experience: 83672,
      protection_allies: 1013,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 1,
      vengeance: 0,
      outnumbered_deaths: 2,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 68601,
      teamfight_hero_damage: 25238,
      multikill: 2,
      physical_damage: 20694,
      spell_damage: 90886,
      regen_globes: 39,
      first_to_ten: null
    },
    {
      id: 7,
      game_map: 'Battlefield of Eternity',
      opponent: undefined,
      win: 'WIN',
      level: 21,
      kills: 3,
      assists: 7,
      takedowns: 10,
      deaths: 1,
      highest_kill_streak: 10,
      hero_damage: 80899,
      siege_damage: 69206,
      structure_damage: 34376,
      minion_damage: 33086,
      creep_damage: 39463,
      summon_damage: 0,
      time_cc_enemy_heroes: 0,
      healing: 0,
      self_healing: 0,
      damage_taken: 13924,
      experience_contribution: 10146,
      town_kills: 3,
      time_spent_dead: 65,
      merc_camp_captures: 5,
      watch_tower_captures: 0,
      meta_experience: 83672,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 0,
      outnumbered_deaths: 1,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 6742,
      teamfight_hero_damage: 33505,
      multikill: 2,
      physical_damage: 8782,
      spell_damage: 181701,
      regen_globes: 29,
      first_to_ten: null
    },
    {
      id: 7,
      game_map: 'Battlefield of Eternity',
      opponent: undefined,
      win: 'WIN',
      level: 21,
      kills: 4,
      assists: 5,
      takedowns: 9,
      deaths: 3,
      highest_kill_streak: 8,
      hero_damage: 67259,
      siege_damage: 54452,
      structure_damage: 9437,
      minion_damage: 33708,
      creep_damage: 50613,
      summon_damage: 0,
      time_cc_enemy_heroes: 41,
      healing: 0,
      self_healing: 3514,
      damage_taken: 27875,
      experience_contribution: 10963,
      town_kills: 2,
      time_spent_dead: 112,
      merc_camp_captures: 5,
      watch_tower_captures: 0,
      meta_experience: 83672,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 1,
      outnumbered_deaths: 0,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 15794,
      teamfight_hero_damage: 36967,
      multikill: 2,
      physical_damage: 101249,
      spell_damage: 72650,
      regen_globes: 31,
      first_to_ten: null
    }
  ],
  [
    {
      id: 8,
      game_map: 'Dragon Shire',
      opponent: undefined,
      win: 'WIN',
      level: 25,
      kills: 1,
      assists: 8,
      takedowns: 9,
      deaths: 3,
      highest_kill_streak: 4,
      hero_damage: 51617,
      siege_damage: 109984,
      structure_damage: 12947,
      minion_damage: 82776,
      creep_damage: 19910,
      summon_damage: 1005,
      time_cc_enemy_heroes: 856,
      healing: 0,
      self_healing: 37021,
      damage_taken: 103440,
      experience_contribution: 15885,
      town_kills: 4,
      time_spent_dead: 154,
      merc_camp_captures: 9,
      watch_tower_captures: 0,
      meta_experience: 133285,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 1,
      vengeance: 0,
      outnumbered_deaths: 2,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 79854,
      teamfight_hero_damage: 25410,
      multikill: 2,
      physical_damage: 38650,
      spell_damage: 135931,
      regen_globes: 59,
      first_to_ten: null
    },
    {
      id: 8,
      game_map: 'Dragon Shire',
      opponent: undefined,
      win: 'WIN',
      level: 25,
      kills: 3,
      assists: 9,
      takedowns: 12,
      deaths: 2,
      highest_kill_streak: 5,
      hero_damage: 37088,
      siege_damage: 34656,
      structure_damage: 10096,
      minion_damage: 22861,
      creep_damage: 28464,
      summon_damage: 279,
      time_cc_enemy_heroes: 123,
      healing: 78665,
      self_healing: 9927,
      damage_taken: 27802,
      experience_contribution: 10131,
      town_kills: 2,
      time_spent_dead: 91,
      merc_camp_captures: 17,
      watch_tower_captures: 0,
      meta_experience: 133285,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 1,
      escapes: 0,
      vengeance: 1,
      outnumbered_deaths: 2,
      teamfight_escapes: 0,
      teamfight_healing: 13293,
      teamfight_damage_taken: 16520,
      teamfight_hero_damage: 12123,
      multikill: 2,
      physical_damage: 58845,
      spell_damage: 40668,
      regen_globes: 57,
      first_to_ten: null
    },
    {
      id: 8,
      game_map: 'Dragon Shire',
      opponent: undefined,
      win: 'WIN',
      level: 25,
      kills: 1,
      assists: 5,
      takedowns: 6,
      deaths: 1,
      highest_kill_streak: 6,
      hero_damage: 48511,
      siege_damage: 200571,
      structure_damage: 14007,
      minion_damage: 162328,
      creep_damage: 15406,
      summon_damage: 1008,
      time_cc_enemy_heroes: 318,
      healing: 0,
      self_healing: 39641,
      damage_taken: 119412,
      experience_contribution: 25547,
      town_kills: 2,
      time_spent_dead: 0,
      merc_camp_captures: 5,
      watch_tower_captures: 0,
      meta_experience: 133285,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 0,
      outnumbered_deaths: 0,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 11160,
      teamfight_hero_damage: 5415,
      multikill: 0,
      physical_damage: 83493,
      spell_damage: 168465,
      regen_globes: 124,
      first_to_ten: null
    },
    {
      id: 8,
      game_map: 'Dragon Shire',
      opponent: undefined,
      win: 'WIN',
      level: 25,
      kills: 2,
      assists: 9,
      takedowns: 11,
      deaths: 3,
      highest_kill_streak: 4,
      hero_damage: 56470,
      siege_damage: 108188,
      structure_damage: 25501,
      minion_damage: 67144,
      creep_damage: 70167,
      summon_damage: 1748,
      time_cc_enemy_heroes: 190,
      healing: 0,
      self_healing: 6715,
      damage_taken: 41582,
      experience_contribution: 13425,
      town_kills: 3,
      time_spent_dead: 156,
      merc_camp_captures: 17,
      watch_tower_captures: 0,
      meta_experience: 133285,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 0,
      outnumbered_deaths: 2,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 27816,
      teamfight_hero_damage: 33496,
      multikill: 2,
      physical_damage: 51048,
      spell_damage: 184076,
      regen_globes: 59,
      first_to_ten: null
    },
    {
      id: 8,
      game_map: 'Dragon Shire',
      opponent: undefined,
      win: 'WIN',
      level: 25,
      kills: 5,
      assists: 5,
      takedowns: 10,
      deaths: 3,
      highest_kill_streak: 5,
      hero_damage: 67001,
      siege_damage: 151761,
      structure_damage: 68095,
      minion_damage: 75342,
      creep_damage: 45792,
      summon_damage: 665,
      time_cc_enemy_heroes: 127,
      healing: 0,
      self_healing: 1422,
      damage_taken: 38000,
      experience_contribution: 15665,
      town_kills: 2,
      time_spent_dead: 145,
      merc_camp_captures: 12,
      watch_tower_captures: 0,
      meta_experience: 133285,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 1,
      outnumbered_deaths: 1,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 20944,
      teamfight_hero_damage: 34072,
      multikill: 2,
      physical_damage: 120531,
      spell_damage: 135216,
      regen_globes: 64,
      first_to_ten: null
    }
  ],
  [
    {
      id: 9,
      game_map: 'Volskaya Foundry',
      opponent: undefined,
      win: 'LOSS',
      level: 22,
      kills: 2,
      assists: 2,
      takedowns: 4,
      deaths: 3,
      highest_kill_streak: 3,
      hero_damage: 44149,
      siege_damage: 112154,
      structure_damage: 18889,
      minion_damage: 84817,
      creep_damage: 8464,
      summon_damage: 3358,
      time_cc_enemy_heroes: 116,
      healing: 0,
      self_healing: 19733,
      damage_taken: 78739,
      experience_contribution: 14156,
      town_kills: 1,
      time_spent_dead: 186,
      merc_camp_captures: 4,
      watch_tower_captures: 0,
      meta_experience: 93238,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 1,
      escapes: 1,
      vengeance: 0,
      outnumbered_deaths: 2,
      teamfight_escapes: 0,
      teamfight_healing: 1192,
      teamfight_damage_taken: 52143,
      teamfight_hero_damage: 33457,
      multikill: 1,
      physical_damage: 56514,
      spell_damage: 110533,
      regen_globes: 46,
      first_to_ten: null
    },
    {
      id: 9,
      game_map: 'Volskaya Foundry',
      opponent: undefined,
      win: 'LOSS',
      level: 22,
      kills: 0,
      assists: 5,
      takedowns: 5,
      deaths: 1,
      highest_kill_streak: 3,
      hero_damage: 36456,
      siege_damage: 56135,
      structure_damage: 1890,
      minion_damage: 50859,
      creep_damage: 15098,
      summon_damage: 96,
      time_cc_enemy_heroes: 92,
      healing: 0,
      self_healing: 24670,
      damage_taken: 80501,
      experience_contribution: 9182,
      town_kills: 0,
      time_spent_dead: 36,
      merc_camp_captures: 6,
      watch_tower_captures: 0,
      meta_experience: 93238,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 3,
      vengeance: 0,
      outnumbered_deaths: 0,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 60164,
      teamfight_hero_damage: 27234,
      multikill: 1,
      physical_damage: 52826,
      spell_damage: 58397,
      regen_globes: 48,
      first_to_ten: null
    },
    {
      id: 9,
      game_map: 'Volskaya Foundry',
      opponent: undefined,
      win: 'LOSS',
      level: 22,
      kills: 0,
      assists: 5,
      takedowns: 5,
      deaths: 2,
      highest_kill_streak: 4,
      hero_damage: 19149,
      siege_damage: 15714,
      structure_damage: 1550,
      minion_damage: 11639,
      creep_damage: 11333,
      summon_damage: 312,
      time_cc_enemy_heroes: 72,
      healing: 59099,
      self_healing: 5923,
      damage_taken: 20190,
      experience_contribution: 5672,
      town_kills: 1,
      time_spent_dead: 106,
      merc_camp_captures: 7,
      watch_tower_captures: 0,
      meta_experience: 93238,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 4,
      escapes: 1,
      vengeance: 0,
      outnumbered_deaths: 2,
      teamfight_escapes: 0,
      teamfight_healing: 6276,
      teamfight_damage_taken: 12006,
      teamfight_hero_damage: 4925,
      multikill: 1,
      physical_damage: 18269,
      spell_damage: 30296,
      regen_globes: 40,
      first_to_ten: null
    },
    {
      id: 9,
      game_map: 'Volskaya Foundry',
      opponent: undefined,
      win: 'LOSS',
      level: 22,
      kills: 3,
      assists: 2,
      takedowns: 5,
      deaths: 2,
      highest_kill_streak: 4,
      hero_damage: 46567,
      siege_damage: 140680,
      structure_damage: 10190,
      minion_damage: 119730,
      creep_damage: 14644,
      summon_damage: 1595,
      time_cc_enemy_heroes: 131,
      healing: 0,
      self_healing: 12344,
      damage_taken: 36036,
      experience_contribution: 17895,
      town_kills: 1,
      time_spent_dead: 121,
      merc_camp_captures: 5,
      watch_tower_captures: 0,
      meta_experience: 93238,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 0,
      outnumbered_deaths: 2,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 22220,
      teamfight_hero_damage: 16686,
      multikill: 1,
      physical_damage: 29947,
      spell_damage: 175728,
      regen_globes: 53,
      first_to_ten: null
    },
    {
      id: 9,
      game_map: 'Volskaya Foundry',
      opponent: undefined,
      win: 'LOSS',
      level: 22,
      kills: 0,
      assists: 5,
      takedowns: 5,
      deaths: 2,
      highest_kill_streak: 3,
      hero_damage: 60139,
      siege_damage: 108833,
      structure_damage: 17307,
      minion_damage: 83856,
      creep_damage: 28967,
      summon_damage: 1208,
      time_cc_enemy_heroes: 320,
      healing: 0,
      self_healing: 29412,
      damage_taken: 39877,
      experience_contribution: 12804,
      town_kills: 1,
      time_spent_dead: 82,
      merc_camp_captures: 4,
      watch_tower_captures: 0,
      meta_experience: 93238,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 2,
      vengeance: 0,
      outnumbered_deaths: 2,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 19179,
      teamfight_hero_damage: 30196,
      multikill: 1,
      physical_damage: 90103,
      spell_damage: 112350,
      regen_globes: 41,
      first_to_ten: null
    }
  ],
  [
    {
      id: 10,
      game_map: 'Towers of Doom',
      opponent: undefined,
      win: 'LOSS',
      level: 21,
      kills: 2,
      assists: 7,
      takedowns: 9,
      deaths: 4,
      highest_kill_streak: 3,
      hero_damage: 54865,
      siege_damage: 146896,
      structure_damage: 22210,
      minion_damage: 120502,
      creep_damage: 5243,
      summon_damage: 2350,
      time_cc_enemy_heroes: 298,
      healing: 0,
      self_healing: 14294,
      damage_taken: 58135,
      experience_contribution: 21717,
      town_kills: 3,
      time_spent_dead: 216,
      merc_camp_captures: 2,
      watch_tower_captures: 0,
      meta_experience: 84281,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 43,
      stunning_enemies: 43,
      clutch_heals: 0,
      escapes: 1,
      vengeance: 0,
      outnumbered_deaths: 1,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 37524,
      teamfight_hero_damage: 20177,
      multikill: 2,
      physical_damage: 86126,
      spell_damage: 120194,
      regen_globes: 45,
      first_to_ten: null
    },
    {
      id: 10,
      game_map: 'Towers of Doom',
      opponent: undefined,
      win: 'LOSS',
      level: 21,
      kills: 6,
      assists: 5,
      takedowns: 11,
      deaths: 4,
      highest_kill_streak: 4,
      hero_damage: 42701,
      siege_damage: 35313,
      structure_damage: 12141,
      minion_damage: 19686,
      creep_damage: 18707,
      summon_damage: 759,
      time_cc_enemy_heroes: 17,
      healing: 0,
      self_healing: 16531,
      damage_taken: 54530,
      experience_contribution: 9159,
      town_kills: 3,
      time_spent_dead: 192,
      merc_camp_captures: 5,
      watch_tower_captures: 0,
      meta_experience: 84281,
      protection_allies: 0,
      silencing_enemies: 8,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 1,
      outnumbered_deaths: 3,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 38088,
      teamfight_hero_damage: 27944,
      multikill: 1,
      physical_damage: 27748,
      spell_damage: 68247,
      regen_globes: 36,
      first_to_ten: null
    },
    {
      id: 10,
      game_map: 'Towers of Doom',
      opponent: undefined,
      win: 'LOSS',
      level: 21,
      kills: 2,
      assists: 8,
      takedowns: 10,
      deaths: 2,
      highest_kill_streak: 6,
      hero_damage: 8461,
      siege_damage: 31782,
      structure_damage: 6556,
      minion_damage: 24807,
      creep_damage: 24607,
      summon_damage: 376,
      time_cc_enemy_heroes: 5048,
      healing: 72211,
      self_healing: 0,
      damage_taken: 39578,
      experience_contribution: 7931,
      town_kills: 2,
      time_spent_dead: 101,
      merc_camp_captures: 5,
      watch_tower_captures: 0,
      meta_experience: 84281,
      protection_allies: 6003,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 1,
      escapes: 0,
      vengeance: 0,
      outnumbered_deaths: 1,
      teamfight_escapes: 0,
      teamfight_healing: 15753,
      teamfight_damage_taken: 20581,
      teamfight_hero_damage: 4263,
      multikill: 2,
      physical_damage: 35135,
      spell_damage: 29380,
      regen_globes: 31,
      first_to_ten: null
    },
    {
      id: 10,
      game_map: 'Towers of Doom',
      opponent: undefined,
      win: 'LOSS',
      level: 21,
      kills: 3,
      assists: 8,
      takedowns: 11,
      deaths: 1,
      highest_kill_streak: 11,
      hero_damage: 91903,
      siege_damage: 101506,
      structure_damage: 22135,
      minion_damage: 68459,
      creep_damage: 23279,
      summon_damage: 3647,
      time_cc_enemy_heroes: 0,
      healing: 0,
      self_healing: 0,
      damage_taken: 15385,
      experience_contribution: 11284,
      town_kills: 3,
      time_spent_dead: 65,
      merc_camp_captures: 5,
      watch_tower_captures: 0,
      meta_experience: 84281,
      protection_allies: 0,
      silencing_enemies: 0,
      rooting_enemies: 0,
      stunning_enemies: 0,
      clutch_heals: 0,
      escapes: 0,
      vengeance: 0,
      outnumbered_deaths: 0,
      teamfight_escapes: 0,
      teamfight_healing: 0,
      teamfight_damage_taken: 5979,
      teamfight_hero_damage: 18620,
      multikill: 2,
      physical_damage: 10583,
      spell_damage: 205048,
      regen_globes: 36,
      first_to_ten: null
    },
    {
      id: 10,
      game_map: 'Towers of Doom',
      opponent: undefined,
      win: 'LOSS',
      level: 21,
      kills: 1,
      assists: 7,
      takedowns: 8,
      deaths: 4,
